,mainshock_aferchock_horizontal1,horizontal_1_filename,dt_sequence_horizontal1,npt_sequence_horizontal1,dt_mainshock_horizontal1,npt_mainshock_horizontal1,dt_aftershock_horizontal1,npt_aftershock_horizontal1,rsn_mainshock_horizontal1,rsn_aftershock_horizontal1,mainshock_aferchock_horizontal2,horizontal_2_filename,dt_sequence_horizontal2,npt_sequence_horizontal2,dt_mainshock_horizontal2,npt_mainshock_horizontal2,dt_aftershock_horizontal2,npt_aftershock_horizontal2,rsn_mainshock_horizontal2,rsn_aftershock_horizontal2
326,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1510.0_3471.0_01.g3,1510.0_3471.0_01.g3,0.005,33997,0.005,18000,0.005,15197,1510.0,3471.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1510.0_3471.0_02.g3,1510.0_3471.0_02.g3,0.005,33997,0.005,18000,0.005,15197,1510.0,3471.0
327,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1511.0_2389.0_01.g3,1511.0_2389.0_01.g3,0.005,28399,0.005,18000,0.005,9599,1511.0,2389.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1511.0_2389.0_02.g3,1511.0_2389.0_02.g3,0.005,28399,0.005,18000,0.005,9599,1511.0,2389.0
328,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1511.0_2627.0_01.g3,1511.0_2627.0_01.g3,0.005,35050,0.005,18000,0.005,16250,1511.0,2627.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1511.0_2627.0_02.g3,1511.0_2627.0_02.g3,0.005,35050,0.005,18000,0.005,16250,1511.0,2627.0
329,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1511.0_3472.0_01.g3,1511.0_3472.0_01.g3,0.005,33200,0.005,18000,0.005,14400,1511.0,3472.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1511.0_3472.0_02.g3,1511.0_3472.0_02.g3,0.005,33200,0.005,18000,0.005,14400,1511.0,3472.0
330,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1512.0_2390.0_01.g3,1512.0_2390.0_01.g3,0.005,30801,0.005,18000,0.005,12001,1512.0,2390.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1512.0_2390.0_02.g3,1512.0_2390.0_02.g3,0.005,30801,0.005,18000,0.005,12001,1512.0,2390.0
331,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1512.0_2628.0_01.g3,1512.0_2628.0_01.g3,0.005,26300,0.005,18000,0.005,7500,1512.0,2628.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1512.0_2628.0_02.g3,1512.0_2628.0_02.g3,0.005,26300,0.005,18000,0.005,7500,1512.0,2628.0
332,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1512.0_3473.0_01.g3,1512.0_3473.0_01.g3,0.005,33809,0.005,18000,0.005,15009,1512.0,3473.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1512.0_3473.0_02.g3,1512.0_3473.0_02.g3,0.005,33809,0.005,18000,0.005,15009,1512.0,3473.0
333,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1513.0_2391.0_01.g3,1513.0_2391.0_01.g3,0.005,29407,0.005,18000,0.005,10607,1513.0,2391.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1513.0_2391.0_02.g3,1513.0_2391.0_02.g3,0.005,29407,0.005,18000,0.005,10607,1513.0,2391.0
334,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1513.0_2629.0_01.g3,1513.0_2629.0_01.g3,0.005,26300,0.005,18000,0.005,7500,1513.0,2629.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1513.0_2629.0_02.g3,1513.0_2629.0_02.g3,0.005,26300,0.005,18000,0.005,7500,1513.0,2629.0
335,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1513.0_3474.0_01.g3,1513.0_3474.0_01.g3,0.005,35799,0.005,18000,0.005,16999,1513.0,3474.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1513.0_3474.0_02.g3,1513.0_3474.0_02.g3,0.005,35799,0.005,18000,0.005,16999,1513.0,3474.0
336,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1515.0_2631.0_01.g3,1515.0_2631.0_01.g3,0.005,30394,0.005,18000,0.005,11594,1515.0,2631.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1515.0_2631.0_02.g3,1515.0_2631.0_02.g3,0.005,30394,0.005,18000,0.005,11594,1515.0,2631.0
337,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1515.0_3192.0_01.g3,1515.0_3192.0_01.g3,0.005,33000,0.005,18000,0.005,14200,1515.0,3192.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1515.0_3192.0_02.g3,1515.0_3192.0_02.g3,0.005,33000,0.005,18000,0.005,14200,1515.0,3192.0
338,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1515.0_3477.0_01.g3,1515.0_3477.0_01.g3,0.005,31798,0.005,18000,0.005,12998,1515.0,3477.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1515.0_3477.0_02.g3,1515.0_3477.0_02.g3,0.005,31798,0.005,18000,0.005,12998,1515.0,3477.0
339,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1517.0_2395.0_01.g3,1517.0_2395.0_01.g3,0.005,30820,0.005,18000,0.005,12020,1517.0,2395.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1517.0_2395.0_02.g3,1517.0_2395.0_02.g3,0.005,30820,0.005,18000,0.005,12020,1517.0,2395.0
340,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1517.0_2632.0_01.g3,1517.0_2632.0_01.g3,0.005,30050,0.005,18000,0.005,11250,1517.0,2632.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1517.0_2632.0_02.g3,1517.0_2632.0_02.g3,0.005,30050,0.005,18000,0.005,11250,1517.0,2632.0
341,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1517.0_2871.0_01.g3,1517.0_2871.0_01.g3,0.005,32000,0.005,18000,0.005,13200,1517.0,2871.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1517.0_2871.0_02.g3,1517.0_2871.0_02.g3,0.005,32000,0.005,18000,0.005,13200,1517.0,2871.0
342,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1520.0_2398.0_01.g3,1520.0_2398.0_01.g3,0.005,24801,0.005,16000,0.005,8001,1520.0,2398.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1520.0_2398.0_02.g3,1520.0_2398.0_02.g3,0.005,24801,0.005,16000,0.005,8001,1520.0,2398.0
343,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1521.0_2399.0_01.g3,1521.0_2399.0_01.g3,0.005,25420,0.005,18000,0.005,6620,1521.0,2399.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1521.0_2399.0_02.g3,1521.0_2399.0_02.g3,0.005,25420,0.005,18000,0.005,6620,1521.0,2399.0
344,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1521.0_2635.0_01.g3,1521.0_2635.0_01.g3,0.005,26000,0.005,18000,0.005,7200,1521.0,2635.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1521.0_2635.0_02.g3,1521.0_2635.0_02.g3,0.005,26000,0.005,18000,0.005,7200,1521.0,2635.0
345,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1528.0_3201.0_01.g3,1528.0_3201.0_01.g3,0.005,15600,0.005,9800,0.005,5000,1528.0,3201.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1528.0_3201.0_02.g3,1528.0_3201.0_02.g3,0.005,15600,0.005,9800,0.005,5000,1528.0,3201.0
346,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1529.0_3202.0_01.g3,1529.0_3202.0_01.g3,0.005,34598,0.005,18000,0.005,15798,1529.0,3202.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1529.0_3202.0_02.g3,1529.0_3202.0_02.g3,0.005,34598,0.005,18000,0.005,15798,1529.0,3202.0
347,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1529.0_3489.0_01.g3,1529.0_3489.0_01.g3,0.005,33200,0.005,18000,0.005,14400,1529.0,3489.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1529.0_3489.0_02.g3,1529.0_3489.0_02.g3,0.005,33200,0.005,18000,0.005,14400,1529.0,3489.0
348,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1530.0_3203.0_01.g3,1530.0_3203.0_01.g3,0.005,32797,0.005,18000,0.005,13997,1530.0,3203.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1530.0_3203.0_02.g3,1530.0_3203.0_02.g3,0.005,32797,0.005,18000,0.005,13997,1530.0,3203.0
349,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1530.0_3490.0_01.g3,1530.0_3490.0_01.g3,0.005,31798,0.005,18000,0.005,12998,1530.0,3490.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1530.0_3490.0_02.g3,1530.0_3490.0_02.g3,0.005,31798,0.005,18000,0.005,12998,1530.0,3490.0
350,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1531.0_3204.0_01.g3,1531.0_3204.0_01.g3,0.005,32998,0.005,18000,0.005,14198,1531.0,3204.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1531.0_3204.0_02.g3,1531.0_3204.0_02.g3,0.005,32998,0.005,18000,0.005,14198,1531.0,3204.0
351,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1532.0_3205.0_01.g3,1532.0_3205.0_01.g3,0.005,35798,0.005,18000,0.005,16998,1532.0,3205.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1532.0_3205.0_02.g3,1532.0_3205.0_02.g3,0.005,35798,0.005,18000,0.005,16998,1532.0,3205.0
352,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1532.0_3492.0_01.g3,1532.0_3492.0_01.g3,0.005,34399,0.005,18000,0.005,15599,1532.0,3492.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1532.0_3492.0_02.g3,1532.0_3492.0_02.g3,0.005,34399,0.005,18000,0.005,15599,1532.0,3492.0
353,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1533.0_2407.0_01.g3,1533.0_2407.0_01.g3,0.005,32600,0.005,18000,0.005,13800,1533.0,2407.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1533.0_2407.0_02.g3,1533.0_2407.0_02.g3,0.005,32600,0.005,18000,0.005,13800,1533.0,2407.0
354,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1533.0_2644.0_01.g3,1533.0_2644.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1533.0,2644.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1533.0_2644.0_02.g3,1533.0_2644.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1533.0,2644.0
355,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1533.0_3206.0_01.g3,1533.0_3206.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1533.0,3206.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1533.0_3206.0_02.g3,1533.0_3206.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1533.0,3206.0
356,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1534.0_2645.0_01.g3,1534.0_2645.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1534.0,2645.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1534.0_2645.0_02.g3,1534.0_2645.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1534.0,2645.0
357,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1534.0_3207.0_01.g3,1534.0_3207.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1534.0,3207.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1534.0_3207.0_02.g3,1534.0_3207.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1534.0,3207.0
358,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1534.0_3493.0_01.g3,1534.0_3493.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1534.0,3493.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1534.0_3493.0_02.g3,1534.0_3493.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1534.0,3493.0
359,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1535.0_2409.0_01.g3,1535.0_2409.0_01.g3,0.005,32600,0.005,18000,0.005,13800,1535.0,2409.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1535.0_2409.0_02.g3,1535.0_2409.0_02.g3,0.005,32600,0.005,18000,0.005,13800,1535.0,2409.0
360,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1535.0_2646.0_01.g3,1535.0_2646.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1535.0,2646.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1535.0_2646.0_02.g3,1535.0_2646.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1535.0,2646.0
361,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1535.0_3208.0_01.g3,1535.0_3208.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1535.0,3208.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1535.0_3208.0_02.g3,1535.0_3208.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1535.0,3208.0
362,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1535.0_3495.0_01.g3,1535.0_3495.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1535.0,3495.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1535.0_3495.0_02.g3,1535.0_3495.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1535.0,3495.0
363,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1536.0_2410.0_01.g3,1536.0_2410.0_01.g3,0.005,31400,0.005,18000,0.005,12600,1536.0,2410.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1536.0_2410.0_02.g3,1536.0_2410.0_02.g3,0.005,31400,0.005,18000,0.005,12600,1536.0,2410.0
364,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1536.0_2884.0_01.g3,1536.0_2884.0_01.g3,0.005,34399,0.005,18000,0.005,15599,1536.0,2884.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1536.0_2884.0_02.g3,1536.0_2884.0_02.g3,0.005,34399,0.005,18000,0.005,15599,1536.0,2884.0
365,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1536.0_3496.0_01.g3,1536.0_3496.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1536.0,3496.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1536.0_3496.0_02.g3,1536.0_3496.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1536.0,3496.0
366,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1538.0_3497.0_01.g3,1538.0_3497.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1538.0,3497.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1538.0_3497.0_02.g3,1538.0_3497.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1538.0,3497.0
367,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1539.0_3498.0_01.g3,1539.0_3498.0_01.g3,0.005,35798,0.005,18000,0.005,16998,1539.0,3498.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1539.0_3498.0_02.g3,1539.0_3498.0_02.g3,0.005,35798,0.005,18000,0.005,16998,1539.0,3498.0
368,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1540.0_2649.0_01.g3,1540.0_2649.0_01.g3,0.005,33800,0.005,18000,0.005,15000,1540.0,2649.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1540.0_2649.0_02.g3,1540.0_2649.0_02.g3,0.005,33800,0.005,18000,0.005,15000,1540.0,2649.0
369,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1540.0_3211.0_01.g3,1540.0_3211.0_01.g3,0.005,36798,0.005,18000,0.005,17998,1540.0,3211.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1540.0_3211.0_02.g3,1540.0_3211.0_02.g3,0.005,36798,0.005,18000,0.005,17998,1540.0,3211.0
370,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1540.0_3499.0_01.g3,1540.0_3499.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1540.0,3499.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1540.0_3499.0_02.g3,1540.0_3499.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1540.0,3499.0
371,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1541.0_2650.0_01.g3,1541.0_2650.0_01.g3,0.005,35050,0.005,18000,0.005,16250,1541.0,2650.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1541.0_2650.0_02.g3,1541.0_2650.0_02.g3,0.005,35050,0.005,18000,0.005,16250,1541.0,2650.0
372,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1541.0_2888.0_01.g3,1541.0_2888.0_01.g3,0.005,35400,0.005,18000,0.005,16600,1541.0,2888.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1541.0_2888.0_02.g3,1541.0_2888.0_02.g3,0.005,35400,0.005,18000,0.005,16600,1541.0,2888.0
373,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1542.0_2416.0_01.g3,1542.0_2416.0_01.g3,0.005,31400,0.005,18000,0.005,12600,1542.0,2416.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1542.0_2416.0_02.g3,1542.0_2416.0_02.g3,0.005,31400,0.005,18000,0.005,12600,1542.0,2416.0
374,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1542.0_2651.0_01.g3,1542.0_2651.0_01.g3,0.005,35050,0.005,18000,0.005,16250,1542.0,2651.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1542.0_2651.0_02.g3,1542.0_2651.0_02.g3,0.005,35050,0.005,18000,0.005,16250,1542.0,2651.0
375,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1543.0_2652.0_01.g3,1543.0_2652.0_01.g3,0.005,35050,0.005,18000,0.005,16250,1543.0,2652.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1543.0_2652.0_02.g3,1543.0_2652.0_02.g3,0.005,35050,0.005,18000,0.005,16250,1543.0,2652.0
376,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1543.0_3500.0_01.g3,1543.0_3500.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1543.0,3500.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1543.0_3500.0_02.g3,1543.0_3500.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1543.0,3500.0
377,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1545.0_2654.0_01.g3,1545.0_2654.0_01.g3,0.005,35050,0.005,18000,0.005,16250,1545.0,2654.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1545.0_2654.0_02.g3,1545.0_2654.0_02.g3,0.005,35050,0.005,18000,0.005,16250,1545.0,2654.0
378,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1545.0_3502.0_01.g3,1545.0_3502.0_01.g3,0.005,33799,0.005,18000,0.005,14999,1545.0,3502.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1545.0_3502.0_02.g3,1545.0_3502.0_02.g3,0.005,33799,0.005,18000,0.005,14999,1545.0,3502.0
379,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1546.0_2420.0_01.g3,1546.0_2420.0_01.g3,0.005,26817,0.005,18000,0.005,8017,1546.0,2420.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1546.0_2420.0_02.g3,1546.0_2420.0_02.g3,0.005,26817,0.005,18000,0.005,8017,1546.0,2420.0
380,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1546.0_2655.0_01.g3,1546.0_2655.0_01.g3,0.005,35050,0.005,18000,0.005,16250,1546.0,2655.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1546.0_2655.0_02.g3,1546.0_2655.0_02.g3,0.005,35050,0.005,18000,0.005,16250,1546.0,2655.0
381,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1546.0_2893.0_01.g3,1546.0_2893.0_01.g3,0.005,33000,0.005,18000,0.005,14200,1546.0,2893.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1546.0_2893.0_02.g3,1546.0_2893.0_02.g3,0.005,33000,0.005,18000,0.005,14200,1546.0,2893.0
382,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1546.0_3503.0_01.g3,1546.0_3503.0_01.g3,0.005,33999,0.005,18000,0.005,15199,1546.0,3503.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1546.0_3503.0_02.g3,1546.0_3503.0_02.g3,0.005,33999,0.005,18000,0.005,15199,1546.0,3503.0
383,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1547.0_2656.0_01.g3,1547.0_2656.0_01.g3,0.005,35050,0.005,18000,0.005,16250,1547.0,2656.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1547.0_2656.0_02.g3,1547.0_2656.0_02.g3,0.005,35050,0.005,18000,0.005,16250,1547.0,2656.0
384,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1547.0_3215.0_01.g3,1547.0_3215.0_01.g3,0.005,36797,0.005,18000,0.005,17997,1547.0,3215.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1547.0_3215.0_02.g3,1547.0_3215.0_02.g3,0.005,36797,0.005,18000,0.005,17997,1547.0,3215.0
385,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1547.0_3504.0_01.g3,1547.0_3504.0_01.g3,0.005,36800,0.005,18000,0.005,18000,1547.0,3504.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1547.0_3504.0_02.g3,1547.0_3504.0_02.g3,0.005,36800,0.005,18000,0.005,18000,1547.0,3504.0
386,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1549.0_2423.0_01.g3,1549.0_2423.0_01.g3,0.005,28801,0.005,18000,0.005,10001,1549.0,2423.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1549.0_2423.0_02.g3,1549.0_2423.0_02.g3,0.005,28801,0.005,18000,0.005,10001,1549.0,2423.0
387,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1549.0_2658.0_01.g3,1549.0_2658.0_01.g3,0.005,35050,0.005,18000,0.005,16250,1549.0,2658.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1549.0_2658.0_02.g3,1549.0_2658.0_02.g3,0.005,35050,0.005,18000,0.005,16250,1549.0,2658.0
388,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1549.0_3217.0_01.g3,1549.0_3217.0_01.g3,0.005,36799,0.005,18000,0.005,17999,1549.0,3217.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1549.0_3217.0_02.g3,1549.0_3217.0_02.g3,0.005,36799,0.005,18000,0.005,17999,1549.0,3217.0
389,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1549.0_3507.0_01.g3,1549.0_3507.0_01.g3,0.005,36003,0.005,18000,0.005,17203,1549.0,3507.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1549.0_3507.0_02.g3,1549.0_3507.0_02.g3,0.005,36003,0.005,18000,0.005,17203,1549.0,3507.0
390,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1550.0_3219.0_01.g3,1550.0_3219.0_01.g3,0.004,39500,0.004,22500,0.004,16000,1550.0,3219.0,Q:\My Drive\PhD Program\Research\Thesis\Analysis Methods\Groundmotions\Sequences\1550.0_3219.0_02.g3,1550.0_3219.0_02.g3,0.004,39500,0.004,22500,0.004,16000,1550.0,3219.0
